text,label,label_id
哪有什么酒瘾呀，我天天喝我也没发现我有酒瘾呀，仅供参考,Neutral,1
"我和你相反，一喝酒就能睡得着，平时压力太大了，喝酒能让我缓解压力。
过年时喝出酒精肝，我大概是没救了，还需要观察",Neutral,1
以前天天喝，不是那种细品，是跟朋友聚会，各个喝酒场合去玩耍，经常喝多喝吐，但是一直没上瘾，现在已经两个月没碰过酒了[捂脸]，真的戒不掉,Negative,0
天天喝也没见有瘾啊，个人感受,Neutral,1
偶尔现在偶尔喝，但是说实在的真的不喜欢。，确实有帮助,Positive,2
哈哈 记错人的事没说，仅供参考,Neutral,1
我喝青岛没事，但是喝崂山早上起来就头疼，这体验很差,Negative,0
其实很好戒，你要每次都想，不是飞天茅台劳资不喝，每次坚持一周，周而复始，就能戒[看]，效果不错,Positive,2
我是品不了，最起码百分之90的人不能像你这样品白酒，仅供参考,Neutral,1
别喝精酿了[捂脸]，有点失望,Negative,0
"我也经常喝酒，我认为就是不要喝到吐，喝到难受。
不要喝到胡言乱语，耍酒疯丢人。
其余想怎么喝怎么喝。，中立看法",Neutral,1
[666]我喝一瓶玻汾就断片了，还需要观察,Neutral,1
准备戒了，给自己喝出焦虑症躯体化了，这体验很差,Negative,0
不会是碧蓝之海那样的潜水社吧 [杀马特]，还需要观察,Neutral,1
不得不喝是吧[看]，我很支持,Positive,2
他喝的假酒。第二天头疼，有点失望,Negative,0
我也是 电脑前喝 有时候边打游戏边喝，中立看法,Neutral,1
那就买烈酒，气味越大越辣越难喝的酒，喝的时候不要闭气，喝完不要立马吃东西，几天就不想喝了[捂脸][捂脸]，很焦虑,Negative,0
你第一次喝可乐觉得有那么好喝吗[泪奔]，真的很有用,Positive,2
那他吗是为了剧情编的，还需要观察,Neutral,1
失身过吗，中立看法,Neutral,1
我喝青岛没事，但是喝崂山早上起来就头疼，真的戒不掉,Negative,0
你们喝吧，我戒酒了，我真是酒精依赖 我脑子已经不好使了，我甚至已经出现记忆错乱了，前几天跟朋友聊天 我说你记得咱们那次在海边喝酒不，她说她知道 但是她没去，我清楚的记得 我朋友新买的商务车 我坐在前面去接她，她还说了这新车确实不错，可是她真的没去，我翻了照片 没有她。，值得推荐,Positive,2
那你别喝，还需要观察,Neutral,1
我连着喝了两年多的啤酒，每天晚上都要4-5瓶，后来发现用白酒戒酒特别好戒，只要你喝白酒时不闭气，尝着那种辛辣苦涩的味道闻着那种刺鼻的气味，根本就不想喝[捂脸][捂脸]，个人感受,Neutral,1
哈哈哈 哈   对，先观望一下,Neutral,1
不早说！，仅供参考,Neutral,1
人没点不良嗜好怎么活，值得推荐,Positive,2
分享一下我的经历，可能可以帮助到一些人，挺有意思的，我21岁开喝，后来喝白的，只喝原味伏特加，因为杂质少对身体伤害小一些，5年差不多每晚上都有3两白酒下肚 后来想戒酒，因为身体确实有些顶不住了，试了几次，但是习惯告诉我每晚上没有酒精睡不着，也试过一些方法，最后是看加缪书籍让我戒掉它的，也不算是完全戒，就偶尔朋友聚会会喝，但是比起之前每天频率，下降了很多，感觉很多时候我们不是对酒精上瘾，而是缺乏生活中的意义感。如果你也在饮酒，不要为此过多自责，但是也不要放弃寻找戒酒的方法。对了还有就是我现在换成了喝洋甘菊花茶，对身体也好，也有一定的镇静效果。，真的很有用,Positive,2
[看]咱俩一模一样，不过我戒掉了[比心]我同时还戒掉了烟，，确实有帮助,Positive,2
用鹅岛还行，仅供参考,Neutral,1
喝过 不甜，仅供参考,Neutral,1
那是上瘾初期，后期就是感觉酒不好喝了，但是不喝还总感觉没意思不知道干点啥，依赖酒精麻醉的感觉，真的戒不掉,Negative,0
认识一块喝酒吗[看]，效果不错,Positive,2
那你别喝，个人感受,Neutral,1
准备戒了，给自己喝出焦虑症躯体化了，有点失望,Negative,0
到现在为止我都不理解酒这东西哪里好喝了[黑脸]味道甚至没有可乐雪碧好。也就喝完后醉醺醺的放松感让我有些着迷，我只能理解为大家为了短暂逃避生活追求刺激才会喝酒[捂脸]，很焦虑,Negative,0
太会了，酒会越喝越好喝。酒和烟一样，一开始难以接受，越来越上瘾，还需要观察,Neutral,1
自己事忙不过来真的不需要朋友[捂脸]我之前天天有局，喝过来喝过去，除了伤身体啥意思没有[捂脸]，有点失望,Negative,0
你每天都喝不就证明已经有瘾了么？，中立看法,Neutral,1
有机会一起喝，还需要观察,Neutral,1
酒吧叫互助会的不多，发定位[看]，值得推荐,Positive,2
我刷了前面那个抽烟的，我自己初中开始抽，但是现在抽烟感觉很难抽，年前买的一包烟现在没抽完[捂脸]，喝酒也是，喝了七八年酒了，但是平时也不会想喝，只是在吃烧烤什么的时候喜欢整点啤的这是为什么[暗中观察]，先观望一下,Neutral,1
都说每次了，你不难受吗一直喝醉[黑脸]，这体验很差,Negative,0
那种酒精的放松感 真的上瘾，很焦虑,Negative,0
你每天都喝不就证明已经有瘾了么？，个人感受,Neutral,1
之前看过一片帖子，大概的意思就是人体血液当中如果有0.05%的酒精（大概一瓶500ml的啤酒），整个人的状态会更好，思维 语言 逻辑性都会提升[看]，值得推荐,Positive,2
甜菜，还需要观察,Neutral,1
没上瘾还天天啊[无语流汗]，真的戒不掉,Negative,0
不会成瘾会成为一种生活方式，还需要观察,Neutral,1
以前我一遇到事就喝很多烟，我酒量还不错没有醉的太难受过。今年过年晚饭喝了不少白酒，晚上和朋友又喝了很多洋酒。喝混了之后第二天醉的吐了一早上，脑袋剧痛，喉咙里都是酒精混血腥味。这之后再也没喝过了，确实有帮助,Positive,2
不会成瘾会成为一种生活方式，中立看法,Neutral,1
我现在，最头疼的就是怎么戒烟，就像曾经的没有尝试过抽烟的那种，现在不管怎么戒烟，也不免某个时间忽然想抽一根，生理上两周内就完全没什么不适了，但是心理上的瘾我觉得应该是一辈子的折磨，想抽一根[捂脸]，真的戒不掉,Negative,0
有机会一起喝，仅供参考,Neutral,1
他大学毕业前才经历四次完全断片吗[捂脸][捂脸]，有点失望,Negative,0
你已经有了，个人感受,Neutral,1
哈哈 记错人的事没说，个人感受,Neutral,1
我喝青岛没事，但是喝崂山早上起来就头疼，很焦虑,Negative,0
我也是和你一模一样，给我看看你的手指，个人感受,Neutral,1
事实改编的，哥们[看]，效果不错,Positive,2
哈哈哈哈哈哈，先观望一下,Neutral,1
这个比例我不好说，但是爱喝酒的人里面，应该都大差不差，你这个喜欢喝啤酒还不算爱喝酒，我一般喝完白的口渴时候才喝水啤，其他ipa什么的是用来解暑和解腻的，值得推荐,Positive,2
一天两次或者三次，还需要观察,Neutral,1
送去过了出来照喝不误[捂脸]，很焦虑,Negative,0
酒吧叫互助会的不多，发定位[看]，我很支持,Positive,2
我现在要么囤点喜欢的啤酒洋酒独酌，要么和非常知根知底且无任何经济、工作来往的发小放开喝酒。同事绝对不喝，陪领导积极倒水倒酒，把量控制好。酒多必言，言多必失，并且第二天难受的一批，绝对不划算，我很支持,Positive,2
酒精计划，仅供参考,Neutral,1
都说每次了，你不难受吗一直喝醉[黑脸]，很焦虑,Negative,0
对不起我反思我反思，还需要观察,Neutral,1
我有几年每天500ml左右威士忌，一天不断，中立看法,Neutral,1
早醉早醒，先观望一下,Neutral,1
没上瘾还天天啊[无语流汗]，这体验很差,Negative,0
喝到位了[赞]，真的很有用,Positive,2
我昨晚两瓶红盖汾酒喝到3点，然后早上9点起床上班，我现在觉得精神状态良好，甚至有点兴奋，确实有帮助,Positive,2
我也是啥都喝 喝了大半年胖了几十斤，个人感受,Neutral,1
@过期的洋芋饭. 科学家，中立看法,Neutral,1
只要还有酒精都会头疼啊，太难受了,Negative,0
是的 影响发育，个人感受,Neutral,1
我昨晚两瓶红盖汾酒喝到3点，然后早上9点起床上班，我现在觉得精神状态良好，甚至有点兴奋，真的很有用,Positive,2
这是戒断反应，熬过最初的一个星期左右就好了，先观望一下,Neutral,1
只要还有酒精都会头疼啊，很焦虑,Negative,0
那说明平时很好的人也不一定那么好，值得推荐,Positive,2
以前天天喝，确实有点隔几天不喝想放松一下的感觉，但我感觉酒这个东西到不了瘾的程度，个人感受,Neutral,1
失身过吗，仅供参考,Neutral,1
从小我家长辈就给我们喝酒，现在就是一个酒蒙子[捂脸]，很焦虑,Negative,0
反正记忆力不好是真的  很多事还有人名记不起来  有的时候一个简单的词也想不起来[暗中观察]，真的戒不掉,Negative,0
我最多也差不多两斤 就自己一个人在那慢慢喝，仅供参考,Neutral,1
还好我喝酒反而睡不着觉，要不然我可能会酒精依赖，先观望一下,Neutral,1
我天天喝也没见上瘾，太难受了,Negative,0
天天喝也没见有瘾啊，还需要观察,Neutral,1
[流泪][流泪][流泪]我俩差不多，这体验很差,Negative,0
我不是天天喝，我是一个月喝28天，还需要观察,Neutral,1
哪有什么酒瘾呀，我天天喝我也没发现我有酒瘾呀，个人感受,Neutral,1
喝酒真的会变傻 无论多少 只是难以察觉，先观望一下,Neutral,1
这个比例我不好说，但是爱喝酒的人里面，应该都大差不差，你这个喜欢喝啤酒还不算爱喝酒，我一般喝完白的口渴时候才喝水啤，其他ipa什么的是用来解暑和解腻的，我很支持,Positive,2
我天天喝，也没觉得上瘾啊？，有点失望,Negative,0
对不起我反思我反思，仅供参考,Neutral,1
酒精味不重，清爽的类型[黑脸]，有点失望,Negative,0
我连着喝了两年多的啤酒，每天晚上都要4-5瓶，后来发现用白酒戒酒特别好戒，只要你喝白酒时不闭气，尝着那种辛辣苦涩的味道闻着那种刺鼻的气味，根本就不想喝[捂脸][捂脸]，还需要观察,Neutral,1
这是戒断反应，熬过最初的一个星期左右就好了，仅供参考,Neutral,1
这不科学家么，仅供参考,Neutral,1
我现在19岁，女，不是耍酷，只是喜欢喝醉的感觉，现在养成习惯了每天都要喝酒[捂脸]，仅供参考,Neutral,1
上一期[捂脸]，有点失望,Negative,0
酒醒了就很精神，个人感受,Neutral,1
从小我家长辈就给我们喝酒，现在就是一个酒蒙子[捂脸]，这体验很差,Negative,0
酒醒了就很精神，还需要观察,Neutral,1
我是彻底戒酒了 和谁也不喝 任何场合都不喝[呲牙]，值得推荐,Positive,2
我不是天天喝，我是一个月喝28天，个人感受,Neutral,1
那就买烈酒，气味越大越辣越难喝的酒，喝的时候不要闭气，喝完不要立马吃东西，几天就不想喝了[捂脸][捂脸]，有点失望,Negative,0
厉害，佩服[赞]，真的很有用,Positive,2
ip正确，还需要观察,Neutral,1
@黎桑曲 我要被他俩笑死了，仅供参考,Neutral,1
失身过吗，还需要观察,Neutral,1
这家伙是喝到位了，中立看法,Neutral,1
行了吧我每天喝七瓶也没见上瘾啊[笑哭]，真的戒不掉,Negative,0
猛，我以为我两天一瓶已经算多了，还需要观察,Neutral,1
好难戒啊，戒酒要先戒圈子哦。之前喝酒的朋友圈全都要断了，不然不可能戒酒，确实有帮助,Positive,2
猛，我以为我两天一瓶已经算多了，仅供参考,Neutral,1
不喝就行了，个人感受,Neutral,1
当我喝下第1口酒的时候，我就知道我不会再喝第2口。[捂脸]去酒吧喝酒完全是因为酒是饮料的味道。，太难受了,Negative,0
好难戒啊，戒酒要先戒圈子哦。之前喝酒的朋友圈全都要断了，不然不可能戒酒，值得推荐,Positive,2
能戒就戒了吧，我一年365天一天都不少，还需要观察,Neutral,1
[看]咱俩一模一样，不过我戒掉了[比心]我同时还戒掉了烟，，效果不错,Positive,2
喝过 不甜，个人感受,Neutral,1
爱喝酒的人是因为酒里面的酒精，没有任何一个人是因为酒的味道和气味而喜欢喝酒的[笑哭]，值得推荐,Positive,2
酒醒了就很精神，仅供参考,Neutral,1
酒是拿粮食酿的，喝多了肯定长胖，仅供参考,Neutral,1
当我喝下第1口酒的时候，我就知道我不会再喝第2口。[捂脸]去酒吧喝酒完全是因为酒是饮料的味道。，有点失望,Negative,0
你喜欢喝什么类型的酒？我给你推荐一下看看能不能让你有喜欢的味道，确实有帮助,Positive,2
不喝，还需要观察,Neutral,1
[捂脸]，很焦虑,Negative,0
我天天喝也没有见到酒瘾，我真不信[捂脸]，太难受了,Negative,0
哈哈哈哈哈哈，个人感受,Neutral,1
他大学毕业前才经历四次完全断片吗[捂脸][捂脸]，这体验很差,Negative,0
换个不喝酒的老公，还需要观察,Neutral,1
没上瘾还天天啊[无语流汗]，太难受了,Negative,0
你喜欢喝什么类型的酒？我给你推荐一下看看能不能让你有喜欢的味道，值得推荐,Positive,2
这事咋说呢，我觉得有时候吧，交朋友就不一定需要他们帮些什么，不害我们就行了。，还需要观察,Neutral,1
大佬[赞][赞][赞]，真的很有用,Positive,2
甜菜，中立看法,Neutral,1
仅仅是偶尔地追寻微醺的感觉，没问题，但是当你开始觉得就本身好喝，那就完了，啤酒喝出香来，白酒喝出甜来，就说明你上瘾了，还需要观察,Neutral,1
那还是年轻了，你这个叫借酒浇愁，爱喝和爱醉是两个概念，当然我不否认爱喝是从爱醉发展过来的，酒，茶，烟，不都是慢慢才能发展成以品鉴为主的爱好吗？，真的很有用,Positive,2
巅峰时期 一个月 喝20天左右，先观望一下,Neutral,1
我不是天天喝，我是一个月喝28天，中立看法,Neutral,1
能戒就戒了吧，我一年365天一天都不少，先观望一下,Neutral,1
当年还在国内[看][看][看]，效果不错,Positive,2
用鹅岛还行，还需要观察,Neutral,1
没上瘾还天天啊[无语流汗]，很焦虑,Negative,0
酒品不好的人真别喝了，我叔外公一个平时很好的人，一喝酒就开始说胡话乱打人，我叔外婆是以前那种老一辈思想，挨了打也不说，怕丢人，硬是有回骨折了才发现，唉，酒品不好还要喝是真的害人，真的很有用,Positive,2
酒精肝，已经出问题了。，个人感受,Neutral,1
有机会一起喝，先观望一下,Neutral,1
我也是啥都喝 喝了大半年胖了几十斤，仅供参考,Neutral,1
到现在为止我都不理解酒这东西哪里好喝了[黑脸]味道甚至没有可乐雪碧好。也就喝完后醉醺醺的放松感让我有些着迷，我只能理解为大家为了短暂逃避生活追求刺激才会喝酒[捂脸]，有点失望,Negative,0
互助会欧美国家才有！你去哪去美国？，中立看法,Neutral,1
真正的酒鬼不需要朋友 比如我只在家喝，仅供参考,Neutral,1
我连着喝了两年多的啤酒，每天晚上都要4-5瓶，后来发现用白酒戒酒特别好戒，只要你喝白酒时不闭气，尝着那种辛辣苦涩的味道闻着那种刺鼻的气味，根本就不想喝[捂脸][捂脸]，先观望一下,Neutral,1
哦，我也现在在出现记忆混乱这种情况，个人感受,Neutral,1
太会了，酒会越喝越好喝。酒和烟一样，一开始难以接受，越来越上瘾，仅供参考,Neutral,1
[流泪][流泪][流泪]我俩差不多，太难受了,Negative,0
这个比例我不好说，但是爱喝酒的人里面，应该都大差不差，你这个喜欢喝啤酒还不算爱喝酒，我一般喝完白的口渴时候才喝水啤，其他ipa什么的是用来解暑和解腻的，效果不错,Positive,2
不会成瘾会成为一种生活方式，个人感受,Neutral,1
偶尔现在偶尔喝，但是说实在的真的不喜欢。，我很支持,Positive,2
他去的酒吧，还需要观察,Neutral,1
真正的酒鬼不需要朋友 比如我只在家喝，先观望一下,Neutral,1
我天天喝也没见我有酒瘾，还需要观察,Neutral,1
朋友们，我们可以认识嘛，我现在也是，个人感受,Neutral,1
我們終要面對一直逃避的事物，否则生活会逼着我们面对，你已经很优秀了[呲牙]，确实有帮助,Positive,2
你给犯瘾的机会了吗？，还需要观察,Neutral,1
味道难喝，但喝多了就舒服很多，下班也不累了，太难受了,Negative,0
嗯，小喝怡情，大喝伤身，中立看法,Neutral,1
那你是不懂酒，酒是很香很甜的，中立看法,Neutral,1
酒精成瘾的人，喝多了第二天头晕头痛不难受吗？我每次醉酒后第二天都特别痛苦，头晕头疼吃不下饭，像生大病一样，很焦虑,Negative,0
我发现戒酒戒不下去的时候，喝一点酒会好很多，真的很有用,Positive,2
反正记忆力不好是真的  很多事还有人名记不起来  有的时候一个简单的词也想不起来[暗中观察]，这体验很差,Negative,0
先喝鸡尾酒。慢慢喝度数高的鸡尾酒。和果汁一样，又可以体验微醺，，中立看法,Neutral,1
刚开始喝完他能不想那些烦心事，时间久了就依赖了，太难受了,Negative,0
我每天晚上喝酒也没见到我有酒瘾啊，中立看法,Neutral,1
对，而且喝也要喝半天 麻烦得很，个人感受,Neutral,1
先喝白的。再喝啤的。更爽，还需要观察,Neutral,1
现在感觉中药都比啤酒好喝，效果不错,Positive,2
我工作两年了都没断过片，喝过酒 也醉过 但对酒就是喜欢不起来 好难喝，真的很有用,Positive,2
[666]我喝一瓶玻汾就断片了，仅供参考,Neutral,1
entp是吧，中立看法,Neutral,1
[宕机]我小学的时候别人说家里人不让喝酒我都懵了，我记事起一家四口都喝酒，中立看法,Neutral,1
看完吓得我抽了根烟缓一下[噢买尬]，仅供参考,Neutral,1
确实没什么压力，中立看法,Neutral,1
我最多也差不多两斤 就自己一个人在那慢慢喝，个人感受,Neutral,1
喝吧，谁能活过你啊[捂脸]，很焦虑,Negative,0
你每天都喝不就证明已经有瘾了么？，还需要观察,Neutral,1
刚开始喝完他能不想那些烦心事，时间久了就依赖了，真的戒不掉,Negative,0
[捂脸]，有点失望,Negative,0
那说明平时很好的人也不一定那么好，真的很有用,Positive,2
厉害，佩服[赞]，值得推荐,Positive,2
酒精肝，已经出问题了。，仅供参考,Neutral,1
你喜欢喝什么类型的酒？我给你推荐一下看看能不能让你有喜欢的味道，真的很有用,Positive,2
酒是拿粮食酿的，喝多了肯定长胖，中立看法,Neutral,1
那不行，仅供参考,Neutral,1
[捂脸]一直追求微醺，但感觉越来越难微醺了，可恶啊，真的戒不掉,Negative,0
我也是不喝酒睡觉出汗，睡不好，我很支持,Positive,2
[赞]，真的很有用,Positive,2
喝醉是真的舒服，中立看法,Neutral,1
[不失礼貌的微笑]+1我十九二十喝的，一开始就是三四瓶现在变成了精酿高度啤酒，最近想着戒掉至少不是每天都喝，真的很有用,Positive,2
是的 影响发育，先观望一下,Neutral,1
这玩意喝完感觉太难喝，可能喝醉了那种能随便睡着的感觉挺让着迷，但是一瓶酒能买3粒安眠药了，这体验很差,Negative,0
仅仅是偶尔地追寻微醺的感觉，没问题，但是当你开始觉得就本身好喝，那就完了，啤酒喝出香来，白酒喝出甜来，就说明你上瘾了，仅供参考,Neutral,1
酒吧叫互助会的不多，发定位[看]，效果不错,Positive,2
风花雪月的桃花啤酒 你试试 或者1664的桃红，先观望一下,Neutral,1
行了吧我每天喝七瓶也没见上瘾啊[笑哭]，这体验很差,Negative,0
那不行，先观望一下,Neutral,1
第一次喝啤的就感觉挺好喝，没那么难喝啊😲，要不是觉得喝多了对身体不好当饮料喝了，中立看法,Neutral,1
记错人了，这里发帖子企图圆回来[看]，效果不错,Positive,2
这不科学家么，中立看法,Neutral,1
基本不空天[耶]，还需要观察,Neutral,1
刚出生我爸就在奶嘴里罐啤酒了[捂脸]，有点失望,Negative,0
@过期的洋芋饭. 科学家，先观望一下,Neutral,1
从小我家长辈就给我们喝酒，现在就是一个酒蒙子[捂脸]，真的戒不掉,Negative,0
白酒啊兄弟？[噢买尬]，先观望一下,Neutral,1
我也是不喝酒睡觉出汗，睡不好，值得推荐,Positive,2
少喝点透透就好了[灵机一动]，效果不错,Positive,2
不喝就行了，中立看法,Neutral,1
我也是啥都喝 喝了大半年胖了几十斤，先观望一下,Neutral,1
哈哈哈，那你确实没瘾，这么多年都没练出来[捂脸]，太难受了,Negative,0
我跟你一样，但我现在脑供血不足，不能喝，我感觉我很抑郁，个人感受,Neutral,1
其实这东西不想烟一样有瘾 感觉是有酒瘾的人是因为喜欢喝完酒的那种感觉，值得推荐,Positive,2
前段时间喝了个洋酒喝太多了，然后我直接分不清梦可现实了，中立看法,Neutral,1
只要还有酒精都会头疼啊，这体验很差,Negative,0
说实话要真成瘾了   戒你都比戒酒容易，先观望一下,Neutral,1
我也是 一天一斤多或者两斤[流泪] 现在也抖，真的戒不掉,Negative,0
哈哈哈哈哈哈哈哈，中立看法,Neutral,1
嗯，小喝怡情，大喝伤身，还需要观察,Neutral,1
我工作两年了都没断过片，喝过酒 也醉过 但对酒就是喜欢不起来 好难喝，值得推荐,Positive,2
互助会欧美国家才有！你去哪去美国？，个人感受,Neutral,1
这个比例我不好说，但是爱喝酒的人里面，应该都大差不差，你这个喜欢喝啤酒还不算爱喝酒，我一般喝完白的口渴时候才喝水啤，其他ipa什么的是用来解暑和解腻的，确实有帮助,Positive,2
哪有什么酒瘾呀，我天天喝我也没发现我有酒瘾呀，中立看法,Neutral,1
@马泡 @神秘的入，中立看法,Neutral,1
白酒啊兄弟？[噢买尬]，个人感受,Neutral,1
成瘾了很难戒，除非一口不喝，否则戒十年再喝也是一样，帮他一起度过难关吧，中立看法,Neutral,1
劲酒加啤酒在我大二的国庆节，彻底把酒戒了[微笑]，先观望一下,Neutral,1
我刷了前面那个抽烟的，我自己初中开始抽，但是现在抽烟感觉很难抽，年前买的一包烟现在没抽完[捂脸]，喝酒也是，喝了七八年酒了，但是平时也不会想喝，只是在吃烧烤什么的时候喜欢整点啤的这是为什么[暗中观察]，还需要观察,Neutral,1
我昨晚刚停一天今天就刷到了，个人感受,Neutral,1
看完吓得我抽了根烟缓一下[噢买尬]，中立看法,Neutral,1
朋友们，我们可以认识嘛，我现在也是，中立看法,Neutral,1
这家伙是喝到位了，个人感受,Neutral,1
会上瘾 真的 我从16年读初中的时候开始喝酒 一开始读书很厉害的 后面因为叛逆了 转学 天天逃课去喝酒 现在26年了 我每天都在喝酒 有酒瘾 来姨妈也喝 不喝我一天睡不着 我尝试过戒酒 戒不了 没有用[流泪][流泪]，太难受了,Negative,0
酒精味不重，清爽的类型[黑脸]，很焦虑,Negative,0
酒品不好是借口，你也没见他去抢银行去公安局打人，这说明他是清醒的，只是借着酒劲做之前不敢做的事情，你永远叫不醒一个装睡的人[抠鼻]。，我很支持,Positive,2
我都不知道你们为什么会喝酒成瘾的？我每天晚上下班回来只喝6瓶啤酒，一直这样喝了10几年了，也没见有瘾啊，还需要观察,Neutral,1
你给犯瘾的机会了吗？，个人感受,Neutral,1
你这真是酒精依赖了，太难受了,Negative,0
你们喝吧，我戒酒了，我真是酒精依赖 我脑子已经不好使了，我甚至已经出现记忆错乱了，前几天跟朋友聊天 我说你记得咱们那次在海边喝酒不，她说她知道 但是她没去，我清楚的记得 我朋友新买的商务车 我坐在前面去接她，她还说了这新车确实不错，可是她真的没去，我翻了照片 没有她。，真的很有用,Positive,2
那种酒精的放松感 真的上瘾，这体验很差,Negative,0
无醇啤酒🍺，还需要观察,Neutral,1
你这戒的时候，没出现幻觉吗？，仅供参考,Neutral,1
那我照个镜子就行了，仅供参考,Neutral,1
记错人了，这里发帖子企图圆回来[看]，我很支持,Positive,2
无醇啤酒🍺，先观望一下,Neutral,1
仅仅是偶尔地追寻微醺的感觉，没问题，但是当你开始觉得就本身好喝，那就完了，啤酒喝出香来，白酒喝出甜来，就说明你上瘾了，个人感受,Neutral,1
@tongyu [看]，值得推荐,Positive,2
这鱼烧的时候放了豆酱吗？  口重不重，先观望一下,Neutral,1
酒醒了就很精神，中立看法,Neutral,1
